YEAR,STATIONID,LON,LAT,NUMBER_FISH
2011,3038,-165.3,57.3,18
2011,3045,-164.6,57.3,49
2011,3051,-164,57.3,47
2011,3057,-163.4,57.3,45
2011,3063,-162.8,57.3,122
2011,3076,-161.5,57.3,68
2011,3082,-160.9,57.3,51
2011,3088,-160.3,57.3,135
2011,3094,-159.7,57.3,110
2011,3100,-159.1,57.3,79
2011,3107,-158.4,57.3,45
2011,3128,-172.8,57.4,98
2011,3147,-170.9,57.4,16
2011,3235,-162.1,57.4,100
2011,3466,-172.2,57.6,146
2011,3573,-161.5,57.6,100
2011,3621,-173.4,57.7,210
2011,3627,-172.8,57.7,138
2011,3640,-171.5,57.7,23
2011,3646,-170.9,57.7,37
2011,3652,-170.3,57.7,53
2011,3658,-169.7,57.7,92
2011,3665,-169,57.7,126
2011,3671,-168.4,57.7,153
2011,3678,-167.7,57.7,171
2011,3684,-167.1,57.7,141
2011,3690,-166.5,57.7,49
2011,3696,-165.9,57.7,31
2011,3702,-165.3,57.7,34
2011,3709,-164.6,57.7,43
2011,3715,-164,57.7,31
2011,3721,-163.4,57.7,34
2011,3727,-162.8,57.7,44
2011,3734,-162.1,57.7,55
2011,3746,-160.9,57.7,93
2011,3752,-160.3,57.7,71
2011,3759,-159.6,57.7,148
2011,3765,-159,57.7,80
2011,3771,-158.4,57.7,74
2011,4144,-173.5,58,210
2011,4151,-172.8,58,156
2011,4157,-172.2,58,94
2011,4163,-171.6,58,11
2011,4169,-171,58,39
2011,4176,-170.3,58,69
2011,4182,-169.7,58,24
2011,4188,-169.1,58,74
2011,4195,-168.4,58,51
2011,4201,-167.8,58,92
2011,4207,-167.2,58,102
2011,4214,-166.5,58,91
2011,4220,-165.9,58,34
2011,4226,-165.3,58,18
2011,4233,-164.6,58,33
2011,4239,-164,58,33
2011,4246,-163.3,58,38
2011,4252,-162.7,58,45
2011,4258,-162.1,58,43
2011,4264,-161.5,58,82
2011,4271,-160.8,58,107
2011,4277,-160.2,58,54
2011,4283,-159.6,58,120
2011,4289,-159,58,114
2011,4296,-158.3,58,44
2011,4637,-161.5,58.2,96
2011,4701,-174.3,58.3,132
2011,4708,-173.6,58.3,100
2011,4714,-173,58.3,162
2011,4721,-172.3,58.3,142
2011,4728,-171.6,58.3,54
2011,4734,-171,58.3,34
2011,4747,-169.7,58.3,14
2011,4753,-169.1,58.3,37
2011,4759,-168.5,58.3,37
2011,4766,-167.8,58.3,111
2011,4772,-167.2,58.3,51
2011,4778,-166.6,58.3,43
2011,4785,-165.9,58.3,33
2011,4791,-165.3,58.3,53
2011,4798,-164.6,58.3,29
2011,4804,-164,58.3,62
2011,4810,-163.4,58.3,97
2011,4817,-162.7,58.3,39
2011,4823,-162.1,58.3,71
2011,4836,-160.8,58.3,29
2011,4844,-160,58.3,46
2011,4848,-159.6,58.3,103
2011,4934,-170.4,58.4,42
2011,5310,-171.1,58.6,43
2011,5330,-169.1,58.6,31
2011,5362,-165.9,58.6,82
2011,5441,-176.9,58.7,67
2011,5448,-176.2,58.7,113
2011,5454,-175.6,58.7,73
2011,5461,-174.9,58.7,33
2011,5467,-174.3,58.7,47
2011,5473,-173.7,58.7,14
2011,5480,-173,58.7,82
2011,5486,-172.4,58.7,39
2011,5493,-171.7,58.7,40
2011,5506,-170.4,58.7,36
2011,5512,-169.8,58.7,23
2011,5525,-168.5,58.7,40
2011,5531,-167.9,58.7,130
2011,5538,-167.2,58.7,55
2011,5544,-166.6,58.7,22
2011,5557,-165.3,58.7,36
2011,5564,-164.6,58.7,66
2011,5570,-164,58.7,54
2011,5577,-163.3,58.7,50
2011,5583,-162.7,58.7,99
2011,5987,-177.5,59,52
2011,5993,-176.9,59,30
2011,5999,-176.3,59,45
2011,6005,-175.7,59,58
2011,6012,-175,59,36
2011,6018,-174.4,59,31
2011,6025,-173.7,59,17
2011,6031,-173.1,59,65
2011,6037,-172.5,59,16
2011,6044,-171.8,59,13
2011,6051,-171.1,59,21
2011,6057,-170.5,59,22
2011,6064,-169.8,59,17
2011,6070,-169.2,59,18
2011,6077,-168.5,59,22
2011,6083,-167.9,59,119
2011,6090,-167.2,59,57
2011,6096,-166.6,59,30
2011,6103,-165.9,59,21
2011,6109,-165.3,59,31
2011,6116,-164.6,59,47
2011,6122,-164,59,47
2011,6128,-163.4,59,36
2011,6506,-177.1,59.3,53
2011,6513,-176.4,59.3,38
2011,6519,-175.8,59.3,44
2011,6526,-175.1,59.3,64
2011,6532,-174.5,59.3,38
2011,6539,-173.8,59.3,40
2011,6545,-173.2,59.3,37
2011,6552,-172.5,59.3,17
2011,6559,-171.8,59.3,55
2011,6565,-171.2,59.3,38
2011,6572,-170.5,59.3,54
2011,6578,-169.9,59.3,20
2011,6585,-169.2,59.3,21
2011,6591,-168.6,59.3,58
2011,6605,-167.2,59.3,52
2011,6611,-166.6,59.3,31
2011,6617,-166,59.3,15
2011,6624,-165.3,59.3,45
2011,6631,-164.6,59.3,10
2011,6761,-167.9,59.4,23
2011,6800,-164,59.4,29
2011,7048,-170.6,59.6,28
2011,7061,-169.3,59.6,67
2011,7094,-166,59.6,34
2011,7133,-177.2,59.7,64
2011,7140,-176.5,59.7,17
2011,7146,-175.9,59.7,26
2011,7154,-175.1,59.7,121
2011,7161,-174.4,59.7,51
2011,7167,-173.8,59.7,35
2011,7172,-173.3,59.7,51
2011,7180,-172.5,59.7,50
2011,7186,-171.9,59.7,35
2011,7193,-171.2,59.7,31
2011,7206,-169.9,59.7,38
2011,7219,-168.6,59.7,86
2011,7225,-168,59.7,35
2011,7232,-167.3,59.7,14
2011,7239,-166.6,59.7,25
2011,7481,-171.3,59.9,31
2011,7554,-177.8,60,42
2011,7560,-177.2,60,74
2011,7565,-176.7,60,37
2011,7573,-175.9,60,34
2011,7579,-175.3,60,91
2011,7586,-174.6,60,35
2011,7593,-173.9,60,75
2011,7599,-173.3,60,37
2011,7606,-172.6,60,165
2011,7613,-171.9,60,36
2011,7626,-170.6,60,43
2011,7632,-170,60,65
2011,7639,-169.3,60,129
2011,7646,-168.6,60,51
2011,7652,-168,60,16
2011,7967,-176.1,60.3,42
2011,7974,-175.4,60.3,71
2011,7981,-174.7,60.3,51
2011,7987,-174.1,60.3,40
2011,7994,-173.4,60.3,16
2011,8007,-172.1,60.3,82
2011,8015,-171.3,60.3,54
2011,8021,-170.7,60.3,35
2011,8028,-170,60.3,69
2011,8035,-169.3,60.3,108
2011,8041,-168.7,60.3,69
2011,8048,-168,60.3,20
2011,8055,-167.3,60.3,53
2011,8082,-177.4,60.4,52
2011,8089,-176.7,60.4,30
2011,8379,-172.7,60.6,119
2011,8392,-171.4,60.6,66
2011,8445,-178.2,60.7,20
2011,8451,-177.6,60.7,14
2011,8459,-176.8,60.7,19
2011,8465,-176.2,60.7,46
2011,8473,-175.4,60.7,39
2011,8479,-174.8,60.7,47
2011,8486,-174.1,60.7,48
2011,8492,-173.5,60.7,16
2011,8506,-172.1,60.7,90
2011,8748,-177.6,61,27
2011,8754,-177,61,46
2011,8761,-176.3,61,67
2011,8769,-175.5,61,61
2011,8776,-174.8,61,66
2011,8782,-174.2,61,64
2011,8789,-173.5,61,48
2011,8796,-172.8,61,92
2011,8803,-172.1,61,101
2011,8809,-171.5,61,64
2011,8977,-176.9,61.3,50
2011,8983,-176.3,61.3,100
2011,8990,-175.6,61.3,26
2011,8996,-175,61.3,49
2011,9003,-174.3,61.3,80
2011,9010,-173.6,61.3,57
2011,9219,-176.5,61.7,46
2011,9226,-175.8,61.7,33
2011,9233,-175.1,61.7,45
2011,9239,-174.5,61.7,63
2011,9247,-173.7,61.7,81
2011,9349,-175.8,62,75
2011,9356,-175.1,62,47
2011,9362,-174.5,62,85
2011,9370,-173.7,62,67
2012,108,-165.1,54.7,16
2012,230,-166.9,55,32
2012,236,-166.3,55,30
2012,241,-165.8,55,50
2012,248,-165.1,55,24
2012,310,-164.6,55.1,12
2012,408,-167.6,55.3,50
2012,414,-167,55.3,46
2012,420,-166.4,55.3,38
2012,426,-165.8,55.3,102
2012,432,-165.2,55.3,15
2012,439,-164.5,55.3,8
2012,444,-164,55.3,46
2012,450,-163.4,55.3,39
2012,644,-167,55.6,30
2012,726,-168.2,55.7,72
2012,732,-167.6,55.7,17
2012,744,-166.4,55.7,71
2012,750,-165.8,55.7,39
2012,756,-165.2,55.7,37
2012,762,-164.6,55.7,30
2012,768,-164,55.7,94
2012,774,-163.4,55.7,60
2012,780,-162.8,55.7,83
2012,1057,-168.2,56,112
2012,1063,-167.6,56,39
2012,1069,-167,56,35
2012,1075,-166.4,56,61
2012,1081,-165.8,56,23
2012,1087,-165.2,56,18
2012,1093,-164.6,56,45
2012,1098,-164.1,56,87
2012,1105,-163.4,56,50
2012,1111,-162.8,56,59
2012,1116,-162.3,56,61
2012,1421,-170.7,56.3,43
2012,1427,-170.1,56.3,66
2012,1435,-169.3,56.3,100
2012,1440,-168.8,56.3,57
2012,1446,-168.2,56.3,90
2012,1458,-167,56.3,58
2012,1464,-166.4,56.3,30
2012,1470,-165.8,56.3,16
2012,1476,-165.2,56.3,6
2012,1482,-164.6,56.3,44
2012,1488,-164,56.3,69
2012,1494,-163.4,56.3,39
2012,1506,-162.2,56.3,44
2012,1512,-161.6,56.3,37
2012,1518,-161,56.3,52
2012,1593,-167.7,56.4,40
2012,1642,-162.8,56.4,23
2012,1898,-167.1,56.6,145
2012,1959,-161,56.6,52
2012,1997,-172.6,56.7,19
2012,2004,-171.9,56.7,51
2012,2009,-171.4,56.7,27
2012,2016,-170.7,56.7,27
2012,2022,-170.1,56.7,42
2012,2028,-169.5,56.7,67
2012,2034,-168.9,56.7,249
2012,2040,-168.3,56.7,36
2012,2046,-167.7,56.7,102
2012,2059,-166.4,56.7,36
2012,2065,-165.8,56.7,20
2012,2071,-165.2,56.7,25
2012,2077,-164.6,56.7,54
2012,2083,-164,56.7,37
2012,2089,-163.4,56.7,72
2012,2095,-162.8,56.7,28
2012,2101,-162.2,56.7,47
2012,2107,-161.6,56.7,16
2012,2119,-160.4,56.7,51
2012,2126,-159.7,56.7,72
2012,2469,-173.3,57,19
2012,2475,-172.7,57,41
2012,2482,-172,57,45
2012,2488,-171.4,57,22
2012,2494,-170.8,57,23
2012,2500,-170.2,57,60
2012,2507,-169.5,57,91
2012,2513,-168.9,57,177
2012,2519,-168.3,57,85
2012,2525,-167.7,57,69
2012,2531,-167.1,57,74
2012,2537,-166.5,57,44
2012,2544,-165.8,57,53
2012,2550,-165.2,57,13
2012,2556,-164.6,57,53
2012,2562,-164,57,39
2012,2568,-163.4,57,48
2012,2574,-162.8,57,67
2012,2580,-162.2,57,66
2012,2586,-161.6,57,12
2012,2592,-161,57,55
2012,2598,-160.4,57,45
2012,2605,-159.7,57,81
2012,2611,-159.1,57,125
2012,2958,-173.3,57.3,95
2012,2970,-172.1,57.3,61
2012,2976,-171.5,57.3,10
2012,2989,-170.2,57.3,38
2012,2995,-169.6,57.3,78
2012,3001,-169,57.3,165
2012,3007,-168.4,57.3,120
2012,3014,-167.7,57.3,49
2012,3020,-167.1,57.3,62
2012,3026,-166.5,57.3,113
2012,3032,-165.9,57.3,42
2012,3038,-165.3,57.3,11
2012,3045,-164.6,57.3,52
2012,3051,-164,57.3,19
2012,3057,-163.4,57.3,54
2012,3063,-162.8,57.3,132
2012,3076,-161.5,57.3,52
2012,3082,-160.9,57.3,25
2012,3088,-160.3,57.3,133
2012,3094,-159.7,57.3,64
2012,3100,-159.1,57.3,35
2012,3107,-158.4,57.3,51
2012,3128,-172.8,57.4,42
2012,3147,-170.9,57.4,22
2012,3235,-162.1,57.4,71
2012,3466,-172.2,57.6,124
2012,3573,-161.5,57.6,74
2012,3621,-173.4,57.7,149
2012,3627,-172.8,57.7,103
2012,3640,-171.5,57.7,20
2012,3646,-170.9,57.7,47
2012,3652,-170.3,57.7,37
2012,3658,-169.7,57.7,52
2012,3665,-169,57.7,103
2012,3671,-168.4,57.7,154
2012,3678,-167.7,57.7,99
2012,3684,-167.1,57.7,139
2012,3690,-166.5,57.7,29
2012,3696,-165.9,57.7,34
2012,3702,-165.3,57.7,25
2012,3709,-164.6,57.7,32
2012,3715,-164,57.7,41
2012,3721,-163.4,57.7,34
2012,3727,-162.8,57.7,59
2012,3734,-162.1,57.7,31
2012,3746,-160.9,57.7,76
2012,3752,-160.3,57.7,52
2012,3759,-159.6,57.7,133
2012,3765,-159,57.7,85
2012,3771,-158.4,57.7,59
2012,4144,-173.5,58,120
2012,4151,-172.8,58,76
2012,4157,-172.2,58,92
2012,4163,-171.6,58,22
2012,4169,-171,58,59
2012,4176,-170.3,58,80
2012,4182,-169.7,58,15
2012,4188,-169.1,58,77
2012,4195,-168.4,58,49
2012,4201,-167.8,58,65
2012,4207,-167.2,58,59
2012,4214,-166.5,58,67
2012,4220,-165.9,58,12
2012,4226,-165.3,58,30
2012,4233,-164.6,58,17
2012,4239,-164,58,52
2012,4246,-163.3,58,62
2012,4252,-162.7,58,12
2012,4258,-162.1,58,51
2012,4264,-161.5,58,96
2012,4271,-160.8,58,64
2012,4277,-160.2,58,29
2012,4283,-159.6,58,92
2012,4289,-159,58,90
2012,4296,-158.3,58,45
2012,4637,-161.5,58.2,92
2012,4701,-174.3,58.3,85
2012,4708,-173.6,58.3,81
2012,4714,-173,58.3,128
2012,4721,-172.3,58.3,126
2012,4728,-171.6,58.3,60
2012,4734,-171,58.3,33
2012,4747,-169.7,58.3,17
2012,4753,-169.1,58.3,65
2012,4759,-168.5,58.3,32
2012,4766,-167.8,58.3,94
2012,4772,-167.2,58.3,68
2012,4778,-166.6,58.3,52
2012,4785,-165.9,58.3,19
2012,4791,-165.3,58.3,31
2012,4798,-164.6,58.3,23
2012,4804,-164,58.3,51
2012,4810,-163.4,58.3,45
2012,4817,-162.7,58.3,48
2012,4823,-162.1,58.3,19
2012,4836,-160.8,58.3,37
2012,4844,-160,58.3,50
2012,4848,-159.6,58.3,102
2012,4934,-170.4,58.4,44
2012,5310,-171.1,58.6,30
2012,5330,-169.1,58.6,34
2012,5362,-165.9,58.6,44
2012,5441,-176.9,58.7,34
2012,5448,-176.2,58.7,55
2012,5454,-175.6,58.7,53
2012,5461,-174.9,58.7,39
2012,5467,-174.3,58.7,31
2012,5473,-173.7,58.7,23
2012,5480,-173,58.7,84
2012,5486,-172.4,58.7,40
2012,5493,-171.7,58.7,28
2012,5506,-170.4,58.7,15
2012,5512,-169.8,58.7,18
2012,5525,-168.5,58.7,27
2012,5531,-167.9,58.7,140
2012,5538,-167.2,58.7,62
2012,5544,-166.6,58.7,38
2012,5557,-165.3,58.7,68
2012,5564,-164.6,58.7,51
2012,5570,-164,58.7,49
2012,5577,-163.3,58.7,61
2012,5583,-162.7,58.7,62
2012,5987,-177.5,59,23
2012,5993,-176.9,59,37
2012,5999,-176.3,59,39
2012,6005,-175.7,59,62
2012,6012,-175,59,40
2012,6018,-174.4,59,26
2012,6025,-173.7,59,13
2012,6031,-173.1,59,57
2012,6037,-172.5,59,14
2012,6044,-171.8,59,18
2012,6051,-171.1,59,9
2012,6057,-170.5,59,23
2012,6064,-169.8,59,21
2012,6070,-169.2,59,17
2012,6077,-168.5,59,27
2012,6083,-167.9,59,97
2012,6090,-167.2,59,43
2012,6096,-166.6,59,19
2012,6103,-165.9,59,16
2012,6109,-165.3,59,21
2012,6116,-164.6,59,58
2012,6122,-164,59,46
2012,6128,-163.4,59,30
2012,6506,-177.1,59.3,64
2012,6513,-176.4,59.3,29
2012,6519,-175.8,59.3,19
2012,6526,-175.1,59.3,33
2012,6532,-174.5,59.3,25
2012,6539,-173.8,59.3,24
2012,6545,-173.2,59.3,36
2012,6552,-172.5,59.3,22
2012,6559,-171.8,59.3,42
2012,6565,-171.2,59.3,43
2012,6572,-170.5,59.3,35
2012,6578,-169.9,59.3,28
2012,6585,-169.2,59.3,37
2012,6591,-168.6,59.3,43
2012,6605,-167.2,59.3,30
2012,6611,-166.6,59.3,22
2012,6617,-166,59.3,11
2012,6624,-165.3,59.3,45
2012,6631,-164.6,59.3,8
2012,6761,-167.9,59.4,17
2012,6800,-164,59.4,18
2012,7048,-170.6,59.6,31
2012,7061,-169.3,59.6,85
2012,7094,-166,59.6,34
2012,7133,-177.2,59.7,78
2012,7140,-176.5,59.7,35
2012,7146,-175.9,59.7,40
2012,7154,-175.1,59.7,85
2012,7161,-174.4,59.7,43
2012,7167,-173.8,59.7,38
2012,7172,-173.3,59.7,37
2012,7180,-172.5,59.7,33
2012,7186,-171.9,59.7,45
2012,7193,-171.2,59.7,12
2012,7206,-169.9,59.7,38
2012,7219,-168.6,59.7,80
2012,7225,-168,59.7,11
2012,7232,-167.3,59.7,10
2012,7239,-166.6,59.7,27
2012,7481,-171.3,59.9,28
2012,7554,-177.8,60,49
2012,7560,-177.2,60,44
2012,7565,-176.7,60,26
2012,7573,-175.9,60,29
2012,7579,-175.3,60,70
2012,7586,-174.6,60,38
2012,7593,-173.9,60,58
2012,7599,-173.3,60,24
2012,7606,-172.6,60,115
2012,7613,-171.9,60,36
2012,7626,-170.6,60,31
2012,7632,-170,60,43
2012,7639,-169.3,60,104
2012,7646,-168.6,60,47
2012,7652,-168,60,32
2012,7967,-176.1,60.3,55
2012,7974,-175.4,60.3,117
2012,7981,-174.7,60.3,41
2012,7987,-174.1,60.3,36
2012,7994,-173.4,60.3,36
2012,8007,-172.1,60.3,41
2012,8015,-171.3,60.3,47
2012,8021,-170.7,60.3,25
2012,8028,-170,60.3,89
2012,8035,-169.3,60.3,95
2012,8041,-168.7,60.3,43
2012,8048,-168,60.3,19
2012,8055,-167.3,60.3,68
2012,8082,-177.4,60.4,54
2012,8089,-176.7,60.4,51
2012,8379,-172.7,60.6,96
2012,8392,-171.4,60.6,50
2012,8445,-178.2,60.7,16
2012,8451,-177.6,60.7,39
2012,8459,-176.8,60.7,25
2012,8465,-176.2,60.7,64
2012,8473,-175.4,60.7,59
2012,8479,-174.8,60.7,44
2012,8486,-174.1,60.7,19
2012,8492,-173.5,60.7,30
2012,8506,-172.1,60.7,92
2012,8748,-177.6,61,12
2012,8754,-177,61,48
2012,8761,-176.3,61,49
2012,8769,-175.5,61,52
2012,8776,-174.8,61,45
2012,8782,-174.2,61,21
2012,8789,-173.5,61,47
2012,8796,-172.8,61,79
2012,8803,-172.1,61,57
2012,8809,-171.5,61,53
2012,8977,-176.9,61.3,36
2012,8983,-176.3,61.3,36
2012,8990,-175.6,61.3,47
2012,8996,-175,61.3,45
2012,9003,-174.3,61.3,60
2012,9010,-173.6,61.3,44
2012,9219,-176.5,61.7,35
2012,9226,-175.8,61.7,27
2012,9233,-175.1,61.7,28
2012,9239,-174.5,61.7,40
2012,9247,-173.7,61.7,48
2012,9349,-175.8,62,39
2012,9356,-175.1,62,66
2012,9362,-174.5,62,39
2012,9370,-173.7,62,70
2013,108,-165.1,54.7,67
2013,230,-166.9,55,46
2013,236,-166.3,55,54
2013,241,-165.8,55,86
2013,248,-165.1,55,58
2013,310,-164.6,55.1,55
2013,408,-167.6,55.3,47
2013,414,-167,55.3,82
2013,420,-166.4,55.3,61
2013,426,-165.8,55.3,138
2013,432,-165.2,55.3,96
2013,439,-164.5,55.3,25
2013,444,-164,55.3,51
2013,450,-163.4,55.3,124
2013,644,-167,55.6,32
2013,726,-168.2,55.7,173
2013,732,-167.6,55.7,19
2013,744,-166.4,55.7,34
2013,750,-165.8,55.7,119
2013,756,-165.2,55.7,70
2013,762,-164.6,55.7,74
2013,768,-164,55.7,176
2013,774,-163.4,55.7,126
2013,780,-162.8,55.7,73
2013,1057,-168.2,56,150
2013,1063,-167.6,56,53
2013,1069,-167,56,58
2013,1075,-166.4,56,59
2013,1081,-165.8,56,73
2013,1087,-165.2,56,51
2013,1093,-164.6,56,64
2013,1098,-164.1,56,164
2013,1105,-163.4,56,116
2013,1111,-162.8,56,133
2013,1116,-162.3,56,188
2013,1421,-170.7,56.3,81
2013,1427,-170.1,56.3,105
2013,1435,-169.3,56.3,144
2013,1440,-168.8,56.3,182
2013,1446,-168.2,56.3,165
2013,1458,-167,56.3,57
2013,1464,-166.4,56.3,52
2013,1470,-165.8,56.3,24
2013,1476,-165.2,56.3,39
2013,1482,-164.6,56.3,162
2013,1488,-164,56.3,231
2013,1494,-163.4,56.3,89
2013,1506,-162.2,56.3,62
2013,1512,-161.6,56.3,65
2013,1518,-161,56.3,64
2013,1593,-167.7,56.4,71
2013,1642,-162.8,56.4,58
2013,1898,-167.1,56.6,201
2013,1959,-161,56.6,63
2013,1997,-172.6,56.7,46
2013,2004,-171.9,56.7,67
2013,2009,-171.4,56.7,25
2013,2016,-170.7,56.7,33
2013,2022,-170.1,56.7,82
2013,2028,-169.5,56.7,138
2013,2034,-168.9,56.7,311
2013,2040,-168.3,56.7,88
2013,2046,-167.7,56.7,130
2013,2059,-166.4,56.7,69
2013,2065,-165.8,56.7,50
2013,2071,-165.2,56.7,72
2013,2077,-164.6,56.7,85
2013,2083,-164,56.7,53
2013,2089,-163.4,56.7,82
2013,2095,-162.8,56.7,62
2013,2101,-162.2,56.7,74
2013,2107,-161.6,56.7,48
2013,2119,-160.4,56.7,99
2013,2126,-159.7,56.7,224
2013,2469,-173.3,57,43
2013,2475,-172.7,57,43
2013,2482,-172,57,61
2013,2488,-171.4,57,16
2013,2494,-170.8,57,18
2013,2500,-170.2,57,62
2013,2507,-169.5,57,285
2013,2513,-168.9,57,271
2013,2519,-168.3,57,137
2013,2525,-167.7,57,100
2013,2531,-167.1,57,123
2013,2537,-166.5,57,125
2013,2544,-165.8,57,95
2013,2550,-165.2,57,35
2013,2556,-164.6,57,86
2013,2562,-164,57,68
2013,2568,-163.4,57,137
2013,2574,-162.8,57,194
2013,2580,-162.2,57,60
2013,2586,-161.6,57,34
2013,2592,-161,57,58
2013,2598,-160.4,57,65
2013,2605,-159.7,57,197
2013,2611,-159.1,57,398
2013,2958,-173.3,57.3,92
2013,2970,-172.1,57.3,61
2013,2976,-171.5,57.3,18
2013,2989,-170.2,57.3,35
2013,2995,-169.6,57.3,120
2013,3001,-169,57.3,246
2013,3007,-168.4,57.3,165
2013,3014,-167.7,57.3,81
2013,3020,-167.1,57.3,135
2013,3026,-166.5,57.3,127
2013,3032,-165.9,57.3,72
2013,3038,-165.3,57.3,38
2013,3045,-164.6,57.3,94
2013,3051,-164,57.3,58
2013,3057,-163.4,57.3,111
2013,3063,-162.8,57.3,227
2013,3076,-161.5,57.3,50
2013,3082,-160.9,57.3,58
2013,3088,-160.3,57.3,196
2013,3094,-159.7,57.3,114
2013,3100,-159.1,57.3,76
2013,3107,-158.4,57.3,65
2013,3128,-172.8,57.4,90
2013,3147,-170.9,57.4,23
2013,3235,-162.1,57.4,172
2013,3466,-172.2,57.6,139
2013,3573,-161.5,57.6,85
2013,3621,-173.4,57.7,176
2013,3627,-172.8,57.7,260
2013,3640,-171.5,57.7,50
2013,3646,-170.9,57.7,73
2013,3652,-170.3,57.7,36
2013,3658,-169.7,57.7,92
2013,3665,-169,57.7,170
2013,3671,-168.4,57.7,307
2013,3678,-167.7,57.7,149
2013,3684,-167.1,57.7,123
2013,3690,-166.5,57.7,47
2013,3696,-165.9,57.7,14
2013,3702,-165.3,57.7,35
2013,3709,-164.6,57.7,82
2013,3715,-164,57.7,46
2013,3721,-163.4,57.7,83
2013,3727,-162.8,57.7,83
2013,3734,-162.1,57.7,80
2013,3746,-160.9,57.7,100
2013,3752,-160.3,57.7,66
2013,3759,-159.6,57.7,208
2013,3765,-159,57.7,91
2013,3771,-158.4,57.7,78
2013,4144,-173.5,58,153
2013,4151,-172.8,58,136
2013,4157,-172.2,58,115
2013,4163,-171.6,58,59
2013,4169,-171,58,76
2013,4176,-170.3,58,56
2013,4182,-169.7,58,44
2013,4188,-169.1,58,173
2013,4195,-168.4,58,63
2013,4201,-167.8,58,60
2013,4207,-167.2,58,95
2013,4214,-166.5,58,136
2013,4220,-165.9,58,31
2013,4226,-165.3,58,40
2013,4233,-164.6,58,39
2013,4239,-164,58,62
2013,4246,-163.3,58,57
2013,4252,-162.7,58,96
2013,4258,-162.1,58,72
2013,4264,-161.5,58,124
2013,4271,-160.8,58,142
2013,4277,-160.2,58,49
2013,4283,-159.6,58,126
2013,4289,-159,58,165
2013,4296,-158.3,58,166
2013,4637,-161.5,58.2,94
2013,4701,-174.3,58.3,64
2013,4708,-173.6,58.3,78
2013,4714,-173,58.3,111
2013,4721,-172.3,58.3,278
2013,4728,-171.6,58.3,152
2013,4734,-171,58.3,103
2013,4747,-169.7,58.3,37
2013,4753,-169.1,58.3,81
2013,4759,-168.5,58.3,34
2013,4766,-167.8,58.3,68
2013,4772,-167.2,58.3,105
2013,4778,-166.6,58.3,90
2013,4785,-165.9,58.3,45
2013,4791,-165.3,58.3,47
2013,4798,-164.6,58.3,31
2013,4804,-164,58.3,89
2013,4810,-163.4,58.3,94
2013,4817,-162.7,58.3,92
2013,4823,-162.1,58.3,61
2013,4836,-160.8,58.3,32
2013,4844,-160,58.3,58
2013,4848,-159.6,58.3,76
2013,4934,-170.4,58.4,36
2013,5310,-171.1,58.6,43
2013,5330,-169.1,58.6,33
2013,5362,-165.9,58.6,58
2013,5441,-176.9,58.7,76
2013,5448,-176.2,58.7,97
2013,5454,-175.6,58.7,80
2013,5461,-174.9,58.7,56
2013,5467,-174.3,58.7,60
2013,5473,-173.7,58.7,17
2013,5480,-173,58.7,102
2013,5486,-172.4,58.7,75
2013,5493,-171.7,58.7,40
2013,5506,-170.4,58.7,15
2013,5512,-169.8,58.7,25
2013,5525,-168.5,58.7,56
2013,5531,-167.9,58.7,143
2013,5538,-167.2,58.7,54
2013,5544,-166.6,58.7,29
2013,5557,-165.3,58.7,34
2013,5564,-164.6,58.7,92
2013,5570,-164,58.7,74
2013,5577,-163.3,58.7,189
2013,5583,-162.7,58.7,113
2013,5987,-177.5,59,62
2013,5993,-176.9,59,71
2013,5999,-176.3,59,51
2013,6005,-175.7,59,96
2013,6012,-175,59,57
2013,6018,-174.4,59,36
2013,6025,-173.7,59,35
2013,6031,-173.1,59,44
2013,6037,-172.5,59,20
2013,6044,-171.8,59,28
2013,6051,-171.1,59,40
2013,6057,-170.5,59,29
2013,6064,-169.8,59,24
2013,6070,-169.2,59,35
2013,6077,-168.5,59,27
2013,6083,-167.9,59,178
2013,6090,-167.2,59,97
2013,6096,-166.6,59,48
2013,6103,-165.9,59,14
2013,6109,-165.3,59,28
2013,6116,-164.6,59,105
2013,6122,-164,59,94
2013,6128,-163.4,59,64
2013,6506,-177.1,59.3,119
2013,6513,-176.4,59.3,38
2013,6519,-175.8,59.3,31
2013,6526,-175.1,59.3,62
2013,6532,-174.5,59.3,46
2013,6539,-173.8,59.3,32
2013,6545,-173.2,59.3,55
2013,6552,-172.5,59.3,21
2013,6559,-171.8,59.3,70
2013,6565,-171.2,59.3,51
2013,6572,-170.5,59.3,93
2013,6578,-169.9,59.3,39
2013,6585,-169.2,59.3,31
2013,6591,-168.6,59.3,71
2013,6605,-167.2,59.3,53
2013,6611,-166.6,59.3,31
2013,6617,-166,59.3,38
2013,6624,-165.3,59.3,35
2013,6631,-164.6,59.3,29
2013,6761,-167.9,59.4,40
2013,6800,-164,59.4,59
2013,7048,-170.6,59.6,62
2013,7061,-169.3,59.6,191
2013,7094,-166,59.6,49
2013,7133,-177.2,59.7,140
2013,7140,-176.5,59.7,24
2013,7146,-175.9,59.7,39
2013,7154,-175.1,59.7,152
2013,7161,-174.4,59.7,42
2013,7167,-173.8,59.7,63
2013,7172,-173.3,59.7,24
2013,7180,-172.5,59.7,26
2013,7186,-171.9,59.7,39
2013,7193,-171.2,59.7,53
2013,7206,-169.9,59.7,63
2013,7219,-168.6,59.7,126
2013,7225,-168,59.7,18
