YEAR,STATIONID,LON,LAT,LENGTH,AGE
2014,7219,-168.6,59.7,69,6
2014,7225,-168,59.7,40,2
2014,7225,-168,59.7,40,2
2014,7225,-168,59.7,41,2
2014,7225,-168,59.7,45,2
2014,7232,-167.3,59.7,32,2
2014,7232,-167.3,59.7,35,2
2014,7232,-167.3,59.7,38,2
2014,7232,-167.3,59.7,65,6
2014,7239,-166.6,59.7,27,1
2014,7239,-166.6,59.7,28,2
2014,7239,-166.6,59.7,35,2
2014,7239,-166.6,59.7,46,3
2014,7481,-171.3,59.9,36,2
2014,7481,-171.3,59.9,50,4
2014,7481,-171.3,59.9,75,5
2014,7481,-171.3,59.9,100,8
2014,7554,-177.8,60,38,2
2014,7554,-177.8,60,38,2
2014,7554,-177.8,60,46,2
2014,7554,-177.8,60,58,4
2014,7560,-177.2,60,43,2
2014,7560,-177.2,60,51,3
2014,7560,-177.2,60,66,3
2014,7560,-177.2,60,79,6
2014,7565,-176.7,60,33,2
2014,7565,-176.7,60,35,2
2014,7565,-176.7,60,37,2
2014,7565,-176.7,60,54,3
2014,7573,-175.9,60,25,1
2014,7573,-175.9,60,28,1
2014,7573,-175.9,60,37,2
2014,7573,-175.9,60,41,2
2014,7579,-175.3,60,34,2
2014,7579,-175.3,60,47,2
2014,7579,-175.3,60,67,4
2014,7579,-175.3,60,78,7
2014,7586,-174.6,60,34,2
2014,7586,-174.6,60,44,2
2014,7586,-174.6,60,44,3
2014,7586,-174.6,60,48,2
2014,7593,-173.9,60,27,2
2014,7593,-173.9,60,32,2
2014,7593,-173.9,60,43,2
2014,7593,-173.9,60,69,4
2014,7599,-173.3,60,34,2
2014,7599,-173.3,60,38,2
2014,7599,-173.3,60,51,4
2014,7599,-173.3,60,63,5
2014,7606,-172.6,60,43,2
2014,7606,-172.6,60,55,4
2014,7606,-172.6,60,55,4
2014,7606,-172.6,60,66,5
2014,7613,-171.9,60,23,1
2014,7613,-171.9,60,23,1
2014,7613,-171.9,60,32,2
2014,7613,-171.9,60,52,3
2014,7626,-170.6,60,32,2
2014,7626,-170.6,60,44,2
2014,7626,-170.6,60,44,2
2014,7626,-170.6,60,72,4
2014,7632,-170,60,27,2
2014,7632,-170,60,28,2
2014,7632,-170,60,35,2
2014,7632,-170,60,88,6
2014,7639,-169.3,60,45,3
2014,7639,-169.3,60,54,4
2014,7639,-169.3,60,55,3
2014,7639,-169.3,60,85,7
2014,7646,-168.6,60,24,2
2014,7646,-168.6,60,26,1
2014,7646,-168.6,60,33,2
2014,7646,-168.6,60,48,3
2014,7652,-168,60,30,2
2014,7652,-168,60,37,2
2014,7652,-168,60,51,3
2014,7652,-168,60,73,5
2014,7967,-176.1,60.3,34,2
2014,7967,-176.1,60.3,35,2
2014,7967,-176.1,60.3,37,2
2014,7967,-176.1,60.3,38,2
2014,7974,-175.4,60.3,49,3
2014,7974,-175.4,60.3,51,3
2014,7974,-175.4,60.3,52,3
2014,7974,-175.4,60.3,52,3
2014,7981,-174.7,60.3,35,2
2014,7981,-174.7,60.3,48,2
2014,7981,-174.7,60.3,63,5
2014,7981,-174.7,60.3,78,5
2014,7987,-174.1,60.3,22,1
2014,7987,-174.1,60.3,41,2
2014,7987,-174.1,60.3,41,2
2014,7987,-174.1,60.3,73,6
2014,7994,-173.4,60.3,33,2
2014,7994,-173.4,60.3,46,3
2014,7994,-173.4,60.3,48,3
2014,7994,-173.4,60.3,84,7
2014,8007,-172.1,60.3,39,2
2014,8007,-172.1,60.3,40,2
2014,8007,-172.1,60.3,51,3
2014,8007,-172.1,60.3,63,5
2014,8015,-171.3,60.3,29,2
2014,8015,-171.3,60.3,38,2
2014,8015,-171.3,60.3,57,4
2014,8015,-171.3,60.3,63,5
2014,8021,-170.7,60.3,28,1
2014,8021,-170.7,60.3,34,2
2014,8021,-170.7,60.3,44,2
2014,8021,-170.7,60.3,73,5
2014,8028,-170,60.3,36,2
2014,8028,-170,60.3,41,2
2014,8028,-170,60.3,43,2
2014,8028,-170,60.3,59,5
2014,8035,-169.3,60.3,23,1
2014,8035,-169.3,60.3,30,2
2014,8035,-169.3,60.3,30,2
2014,8035,-169.3,60.3,30,2
2014,8048,-168,60.3,28,2
2014,8048,-168,60.3,33,2
2014,8048,-168,60.3,59,3
2014,8048,-168,60.3,59,3
2014,8055,-167.3,60.3,29,2
2014,8055,-167.3,60.3,29,2
2014,8055,-167.3,60.3,37,2
2014,8055,-167.3,60.3,43,3
2014,8082,-177.4,60.4,29,2
2014,8082,-177.4,60.4,45,2
2014,8082,-177.4,60.4,49,3
2014,8082,-177.4,60.4,67,4
2014,8089,-176.7,60.4,25,2
2014,8089,-176.7,60.4,32,2
2014,8089,-176.7,60.4,44,2
2014,8089,-176.7,60.4,60,4
2014,8379,-172.7,60.6,23,2
2014,8379,-172.7,60.6,38,2
2014,8379,-172.7,60.6,38,2
2014,8379,-172.7,60.6,60,5
2014,8392,-171.4,60.6,32,2
2014,8392,-171.4,60.6,42,2
2014,8392,-171.4,60.6,64,5
2014,8392,-171.4,60.6,67,5
2014,8445,-178.2,60.7,35,2
2014,8445,-178.2,60.7,44,2
2014,8445,-178.2,60.7,45,2
2014,8445,-178.2,60.7,62,5
2014,8451,-177.6,60.7,33,2
2014,8451,-177.6,60.7,40,2
2014,8451,-177.6,60.7,40,2
2014,8451,-177.6,60.7,49,2
2014,8459,-176.8,60.7,30,2
2014,8459,-176.8,60.7,37,2
2014,8459,-176.8,60.7,40,2
2014,8459,-176.8,60.7,69,4
2014,8465,-176.2,60.7,29,2
2014,8465,-176.2,60.7,36,2
2014,8465,-176.2,60.7,49,3
2014,8465,-176.2,60.7,54,3
2014,8473,-175.4,60.7,27,2
2014,8473,-175.4,60.7,34,2
2014,8473,-175.4,60.7,41,2
2014,8473,-175.4,60.7,41,2
2014,8479,-174.8,60.7,34,2
2014,8479,-174.8,60.7,38,2
2014,8479,-174.8,60.7,70,5
2014,8479,-174.8,60.7,81,7
2014,8486,-174.1,60.7,39,2
2014,8486,-174.1,60.7,39,2
2014,8486,-174.1,60.7,43,3
2014,8486,-174.1,60.7,98,8
2014,8492,-173.5,60.7,32,2
2014,8492,-173.5,60.7,40,3
2014,8492,-173.5,60.7,43,2
2014,8492,-173.5,60.7,66,4
2014,8506,-172.1,60.7,34,2
2014,8506,-172.1,60.7,40,2
2014,8506,-172.1,60.7,41,2
2014,8506,-172.1,60.7,71,5
2014,8748,-177.6,61,30,2
2014,8748,-177.6,61,36,2
2014,8748,-177.6,61,54,3
2014,8748,-177.6,61,62,5
2014,8754,-177,61,41,3
2014,8754,-177,61,42,2
2014,8754,-177,61,44,3
2014,8754,-177,61,53,3
2014,8761,-176.3,61,31,2
2014,8761,-176.3,61,35,2
2014,8761,-176.3,61,42,2
2014,8761,-176.3,61,52,4
2014,8769,-175.5,61,30,2
2014,8769,-175.5,61,33,2
2014,8769,-175.5,61,47,3
2014,8769,-175.5,61,48,2
2014,8776,-174.8,61,39,2
2014,8776,-174.8,61,39,2
2014,8776,-174.8,61,39,2
2014,8776,-174.8,61,57,5
2014,8782,-174.2,61,44,2
2014,8782,-174.2,61,49,3
2014,8782,-174.2,61,55,4
2014,8782,-174.2,61,61,4
2014,8789,-173.5,61,32,2
2014,8789,-173.5,61,32,2
2014,8789,-173.5,61,33,2
2014,8789,-173.5,61,37,2
2014,8796,-172.8,61,35,2
2014,8796,-172.8,61,35,2
2014,8796,-172.8,61,37,2
2014,8796,-172.8,61,82,7
2014,8803,-172.1,61,32,2
2014,8803,-172.1,61,40,2
2014,8803,-172.1,61,52,5
2014,8803,-172.1,61,71,6
2014,8809,-171.5,61,31,2
2014,8809,-171.5,61,36,2
2014,8809,-171.5,61,41,2
2014,8809,-171.5,61,42,2
2014,8977,-176.9,61.3,35,2
2014,8977,-176.9,61.3,35,2
2014,8977,-176.9,61.3,35,2
2014,8977,-176.9,61.3,79,8
2014,8983,-176.3,61.3,34,2
2014,8983,-176.3,61.3,36,2
2014,8983,-176.3,61.3,37,2
2014,8983,-176.3,61.3,42,2
2014,8990,-175.6,61.3,21,1
2014,8990,-175.6,61.3,35,2
2014,8990,-175.6,61.3,66,5
2014,8990,-175.6,61.3,88,8
2014,8996,-175,61.3,35,2
2014,8996,-175,61.3,37,2
2014,8996,-175,61.3,38,2
2014,8996,-175,61.3,40,2
2014,9003,-174.3,61.3,28,2
2014,9003,-174.3,61.3,32,2
2014,9003,-174.3,61.3,32,2
2014,9003,-174.3,61.3,36,2
2014,9010,-173.6,61.3,22,1
2014,9010,-173.6,61.3,35,2
2014,9010,-173.6,61.3,42,2
2014,9010,-173.6,61.3,64,5
2014,9219,-176.5,61.7,35,2
2014,9219,-176.5,61.7,35,2
2014,9219,-176.5,61.7,37,2
2014,9219,-176.5,61.7,41,2
2014,9226,-175.8,61.7,38,2
2014,9226,-175.8,61.7,38,2
2014,9226,-175.8,61.7,45,2
2014,9226,-175.8,61.7,56,4
2014,9233,-175.1,61.7,31,2
2014,9233,-175.1,61.7,32,2
2014,9233,-175.1,61.7,34,2
2014,9233,-175.1,61.7,37,2
2014,9239,-174.5,61.7,30,1
2014,9239,-174.5,61.7,33,2
2014,9239,-174.5,61.7,37,2
2014,9239,-174.5,61.7,49,4
2014,9356,-175.1,62,21,1
2014,9356,-175.1,62,28,1
2014,9356,-175.1,62,40,2
2014,9356,-175.1,62,93,8
2014,9362,-174.5,62,32,2
2014,9362,-174.5,62,36,2
2014,9362,-174.5,62,36,2
2014,9362,-174.5,62,60,5
2014,9370,-173.7,62,29,3
2014,9370,-173.7,62,41,2
2014,9370,-173.7,62,56,5
2014,9370,-173.7,62,66,5
2015,108,-165.1,54.7,22,1
2015,108,-165.1,54.7,25,1
2015,108,-165.1,54.7,57,3
2015,108,-165.1,54.7,72,5
2015,230,-166.9,55,20,1
2015,230,-166.9,55,26,1
2015,230,-166.9,55,49,2
2015,230,-166.9,55,53,3
2015,236,-166.3,55,24,1
2015,236,-166.3,55,56,3
2015,236,-166.3,55,56,3
2015,236,-166.3,55,60,3
2015,241,-165.8,55,23,1
2015,241,-165.8,55,28,1
2015,241,-165.8,55,56,3
2015,241,-165.8,55,79,5
2015,248,-165.1,55,25,1
2015,248,-165.1,55,47,3
2015,248,-165.1,55,47,3
2015,248,-165.1,55,60,3
2015,310,-164.6,55.1,30,1
2015,310,-164.6,55.1,51,3
2015,310,-164.6,55.1,59,3
2015,310,-164.6,55.1,71,3
2015,408,-167.6,55.3,56,3
2015,408,-167.6,55.3,73,5
2015,408,-167.6,55.3,77,6
2015,408,-167.6,55.3,78,5
2015,414,-167,55.3,24,1
2015,414,-167,55.3,30,1
2015,414,-167,55.3,56,3
2015,414,-167,55.3,63,3
2015,420,-166.4,55.3,21,1
2015,420,-166.4,55.3,32,2
2015,420,-166.4,55.3,54,3
2015,420,-166.4,55.3,54,3
2015,426,-165.8,55.3,26,1
2015,426,-165.8,55.3,46,2
2015,426,-165.8,55.3,53,3
2015,426,-165.8,55.3,95,7
2015,432,-165.2,55.3,21,1
2015,432,-165.2,55.3,24,1
2015,432,-165.2,55.3,42,3
2015,432,-165.2,55.3,45,3
2015,439,-164.5,55.3,29,1
2015,439,-164.5,55.3,48,3
2015,439,-164.5,55.3,56,3
2015,439,-164.5,55.3,65,3
2015,444,-164,55.3,31,1
2015,444,-164,55.3,52,3
2015,444,-164,55.3,56,3
2015,444,-164,55.3,59,4
2015,450,-163.4,55.3,24,1
2015,450,-163.4,55.3,40,2
2015,450,-163.4,55.3,40,2
2015,450,-163.4,55.3,48,3
2015,644,-167,55.6,26,1
2015,644,-167,55.6,27,1
2015,644,-167,55.6,30,1
2015,644,-167,55.6,51,3
2015,726,-168.2,55.7,27,1
2015,726,-168.2,55.7,28,1
2015,726,-168.2,55.7,42,3
2015,726,-168.2,55.7,57,3
2015,732,-167.6,55.7,25,1
2015,732,-167.6,55.7,27,1
2015,732,-167.6,55.7,38,1
2015,732,-167.6,55.7,63,4
2015,744,-166.4,55.7,25,1
2015,744,-166.4,55.7,28,1
2015,744,-166.4,55.7,28,1
2015,744,-166.4,55.7,44,3
2015,750,-165.8,55.7,54,3
2015,750,-165.8,55.7,54,3
2015,750,-165.8,55.7,55,3
2015,750,-165.8,55.7,87,6
2015,762,-164.6,55.7,20,1
2015,762,-164.6,55.7,20,1
2015,762,-164.6,55.7,20,1
2015,762,-164.6,55.7,57,3
2015,768,-164,55.7,24,1
2015,768,-164,55.7,33,1
2015,768,-164,55.7,43,2
2015,768,-164,55.7,65,3
2015,774,-163.4,55.7,23,1
2015,774,-163.4,55.7,50,3
2015,774,-163.4,55.7,50,3
2015,774,-163.4,55.7,57,4
2015,780,-162.8,55.7,27,1
2015,780,-162.8,55.7,54,3
2015,780,-162.8,55.7,54,3
2015,780,-162.8,55.7,60,4
2015,1057,-168.2,56,15,1
2015,1057,-168.2,56,32,1
2015,1057,-168.2,56,68,3
2015,1057,-168.2,56,72,5
2015,1063,-167.6,56,67,4
2015,1063,-167.6,56,77,5
2015,1063,-167.6,56,77,5
2015,1063,-167.6,56,83,5
2015,1069,-167,56,28,1
2015,1069,-167,56,28,1
2015,1069,-167,56,40,2
2015,1069,-167,56,59,3
2015,1075,-166.4,56,35,1
2015,1075,-166.4,56,57,4
2015,1075,-166.4,56,66,4
2015,1075,-166.4,56,70,4
2015,1087,-165.2,56,50,3
2015,1087,-165.2,56,53,3
2015,1087,-165.2,56,65,3
2015,1087,-165.2,56,75,6
2015,1093,-164.6,56,18,1
2015,1093,-164.6,56,54,3
2015,1093,-164.6,56,55,3
2015,1093,-164.6,56,56,3
2015,1098,-164.1,56,22,1
2015,1098,-164.1,56,25,1
2015,1098,-164.1,56,46,3
2015,1098,-164.1,56,51,4
2015,1105,-163.4,56,15,1
2015,1105,-163.4,56,18,1
2015,1105,-163.4,56,25,1
2015,1105,-163.4,56,52,3
2015,1111,-162.8,56,51,3
2015,1111,-162.8,56,56,3
2015,1111,-162.8,56,56,3
2015,1111,-162.8,56,85,6
2015,1116,-162.3,56,48,3
2015,1116,-162.3,56,51,3
2015,1116,-162.3,56,54,3
2015,1116,-162.3,56,57,3
2015,1421,-170.7,56.3,30,1
2015,1421,-170.7,56.3,31,1
2015,1421,-170.7,56.3,60,3
2015,1421,-170.7,56.3,82,6
2015,1427,-170.1,56.3,24,1
2015,1427,-170.1,56.3,37,1
2015,1427,-170.1,56.3,55,3
2015,1427,-170.1,56.3,59,3
2015,1435,-169.3,56.3,27,1
2015,1435,-169.3,56.3,46,3
2015,1435,-169.3,56.3,54,3
2015,1435,-169.3,56.3,56,3
2015,1440,-168.8,56.3,23,1
2015,1440,-168.8,56.3,44,2
2015,1440,-168.8,56.3,61,3
2015,1440,-168.8,56.3,61,3
2015,1446,-168.2,56.3,30,1
2015,1446,-168.2,56.3,58,3
2015,1446,-168.2,56.3,60,3
2015,1446,-168.2,56.3,84,6
2015,1458,-167,56.3,22,1
2015,1458,-167,56.3,23,1
2015,1458,-167,56.3,23,1
2015,1458,-167,56.3,25,1
2015,1464,-166.4,56.3,28,1
2015,1464,-166.4,56.3,45,2
2015,1464,-166.4,56.3,53,3
2015,1464,-166.4,56.3,53,4
2015,1470,-165.8,56.3,54,3
2015,1470,-165.8,56.3,54,3
2015,1470,-165.8,56.3,63,3
2015,1470,-165.8,56.3,68,4
2015,1476,-165.2,56.3,51,3
2015,1476,-165.2,56.3,65,3
2015,1476,-165.2,56.3,69,4
2015,1476,-165.2,56.3,76,6
2015,1494,-163.4,56.3,27,1
2015,1494,-163.4,56.3,53,3
2015,1494,-163.4,56.3,74,6
2015,1494,-163.4,56.3,75,5
2015,1506,-162.2,56.3,23,1
2015,1506,-162.2,56.3,46,3
2015,1506,-162.2,56.3,52,3
2015,1506,-162.2,56.3,74,5
2015,1512,-161.6,56.3,22,1
2015,1512,-161.6,56.3,31,1
2015,1512,-161.6,56.3,52,3
2015,1512,-161.6,56.3,74,6
2015,1518,-161,56.3,22,1
2015,1518,-161,56.3,26,1
2015,1518,-161,56.3,29,1
2015,1518,-161,56.3,29,1
2015,1593,-167.7,56.4,23,1
2015,1593,-167.7,56.4,25,1
2015,1593,-167.7,56.4,27,1
2015,1593,-167.7,56.4,30,1
2015,1642,-162.8,56.4,21,1
2015,1642,-162.8,56.4,43,3
2015,1642,-162.8,56.4,44,3
2015,1642,-162.8,56.4,47,2
2015,1898,-167.1,56.6,24,1
2015,1898,-167.1,56.6,55,3
2015,1898,-167.1,56.6,56,3
2015,1898,-167.1,56.6,63,3
2015,1959,-161,56.6,31,2
2015,1959,-161,56.6,47,3
2015,1959,-161,56.6,54,3
2015,1959,-161,56.6,58,3
2015,1997,-172.6,56.7,25,1
2015,1997,-172.6,56.7,25,1
2015,1997,-172.6,56.7,35,2
2015,1997,-172.6,56.7,40,1
2015,2004,-171.9,56.7,20,1
2015,2004,-171.9,56.7,23,1
2015,2004,-171.9,56.7,25,1
2015,2004,-171.9,56.7,25,1
2015,2009,-171.4,56.7,23,1
2015,2009,-171.4,56.7,28,1
2015,2009,-171.4,56.7,61,4
2015,2009,-171.4,56.7,61,4
2015,2016,-170.7,56.7,27,1
2015,2016,-170.7,56.7,30,1
2015,2016,-170.7,56.7,33,1
2015,2016,-170.7,56.7,104,7
2015,2022,-170.1,56.7,24,1
2015,2022,-170.1,56.7,36,1
2015,2022,-170.1,56.7,54,3
2015,2022,-170.1,56.7,55,3
2015,2028,-169.5,56.7,44,3
2015,2028,-169.5,56.7,51,3
2015,2028,-169.5,56.7,58,3
2015,2028,-169.5,56.7,62,3
2015,2040,-168.3,56.7,27,1
2015,2040,-168.3,56.7,52,3
2015,2040,-168.3,56.7,56,3
2015,2040,-168.3,56.7,59,3
2015,2046,-167.7,56.7,51,3
2015,2046,-167.7,56.7,56,3
2015,2046,-167.7,56.7,87,9
2015,2046,-167.7,56.7,87,9
2015,2059,-166.4,56.7,49,3
2015,2059,-166.4,56.7,53,3
2015,2059,-166.4,56.7,57,3
2015,2059,-166.4,56.7,73,6
2015,2065,-165.8,56.7,26,1
2015,2065,-165.8,56.7,37,2
2015,2065,-165.8,56.7,37,2
2015,2065,-165.8,56.7,37,2
2015,2077,-164.6,56.7,44,3
2015,2077,-164.6,56.7,61,4
2015,2077,-164.6,56.7,81,6
2015,2077,-164.6,56.7,81,6
2015,2083,-164,56.7,24,1
2015,2083,-164,56.7,47,4
2015,2083,-164,56.7,48,3
2015,2083,-164,56.7,59,3
2015,2089,-163.4,56.7,29,2
2015,2089,-163.4,56.7,56,3
2015,2089,-163.4,56.7,60,4
2015,2089,-163.4,56.7,67,6
2015,2095,-162.8,56.7,20,1
2015,2095,-162.8,56.7,28,1
2015,2095,-162.8,56.7,49,3
2015,2095,-162.8,56.7,49,3
2015,2101,-162.2,56.7,23,1
2015,2101,-162.2,56.7,23,1
2015,2101,-162.2,56.7,30,1
2015,2101,-162.2,56.7,38,3
2015,2107,-161.6,56.7,20,1
2015,2107,-161.6,56.7,24,1
2015,2107,-161.6,56.7,50,3
2015,2107,-161.6,56.7,69,5
2015,2119,-160.4,56.7,21,1
2015,2119,-160.4,56.7,40,3
2015,2119,-160.4,56.7,40,2
2015,2119,-160.4,56.7,64,5
2015,2475,-172.7,57,34,1
2015,2475,-172.7,57,34,1
2015,2475,-172.7,57,56,3
2015,2475,-172.7,57,74,4
2015,2482,-172,57,23,1
2015,2482,-172,57,48,3
2015,2482,-172,57,58,3
2015,2482,-172,57,60,3
2015,2488,-171.4,57,18,1
2015,2488,-171.4,57,18,1
2015,2488,-171.4,57,53,3
2015,2488,-171.4,57,58,4
2015,2494,-170.8,57,27,1
2015,2494,-170.8,57,48,3
2015,2494,-170.8,57,68,4
2015,2494,-170.8,57,81,6
2015,2500,-170.2,57,22,1
2015,2500,-170.2,57,39,1
2015,2500,-170.2,57,51,3
2015,2500,-170.2,57,81,6
2015,2507,-169.5,57,20,1
2015,2507,-169.5,57,25,1
2015,2507,-169.5,57,62,4
2015,2507,-169.5,57,90,6
2015,2513,-168.9,57,50,2
2015,2513,-168.9,57,63,3
2015,2513,-168.9,57,72,4
2015,2513,-168.9,57,74,4
2015,2525,-167.7,57,11,1
2015,2525,-167.7,57,23,1
2015,2525,-167.7,57,45,3
2015,2525,-167.7,57,60,4
2015,2531,-167.1,57,28,1
2015,2531,-167.1,57,28,1
2015,2531,-167.1,57,55,4
2015,2531,-167.1,57,62,4
2015,2537,-166.5,57,26,1
2015,2537,-166.5,57,27,1
2015,2537,-166.5,57,36,2
2015,2537,-166.5,57,46,3
2015,2544,-165.8,57,47,3
2015,2544,-165.8,57,71,4
2015,2544,-165.8,57,78,6
2015,2544,-165.8,57,78,6
2015,2550,-165.2,57,18,1
2015,2550,-165.2,57,31,1
2015,2550,-165.2,57,50,3
2015,2550,-165.2,57,50,3
2015,2562,-164,57,41,3
2015,2562,-164,57,41,3
2015,2562,-164,57,41,3
2015,2562,-164,57,47,3
2015,2574,-162.8,57,39,2
2015,2574,-162.8,57,46,3
2015,2574,-162.8,57,51,3
2015,2574,-162.8,57,52,3
2015,2580,-162.2,57,24,1
2015,2580,-162.2,57,28,1
2015,2580,-162.2,57,39,3
2015,2580,-162.2,57,49,3
2015,2586,-161.6,57,29,1
2015,2586,-161.6,57,60,4
2015,2586,-161.6,57,71,4
2015,2586,-161.6,57,79,8
2015,2592,-161,57,24,1
2015,2592,-161,57,32,1
2015,2592,-161,57,35,2
2015,2592,-161,57,65,4
2015,2598,-160.4,57,24,1
2015,2598,-160.4,57,24,1
2015,2598,-160.4,57,26,1
2015,2598,-160.4,57,45,3
2015,2605,-159.7,57,24,1
2015,2605,-159.7,57,39,2
2015,2605,-159.7,57,39,2
2015,2605,-159.7,57,41,3
2015,2611,-159.1,57,42,3
2015,2611,-159.1,57,42,3
2015,2611,-159.1,57,46,3
2015,2611,-159.1,57,76,7
2015,2958,-173.3,57.3,32,1
2015,2958,-173.3,57.3,44,2
2015,2958,-173.3,57.3,54,3
2015,2958,-173.3,57.3,61,3
2015,2970,-172.1,57.3,21,1
2015,2970,-172.1,57.3,23,1
2015,2970,-172.1,57.3,32,1
2015,2970,-172.1,57.3,70,3
2015,2976,-171.5,57.3,27,1
2015,2976,-171.5,57.3,28,1
2015,2976,-171.5,57.3,53,3
2015,2976,-171.5,57.3,77,6
2015,2989,-170.2,57.3,23,1
2015,2989,-170.2,57.3,23,1
2015,2989,-170.2,57.3,25,1
2015,2989,-170.2,57.3,27,1
2015,2995,-169.6,57.3,25,1
2015,2995,-169.6,57.3,25,1
2015,2995,-169.6,57.3,46,3
2015,2995,-169.6,57.3,54,3
2015,3001,-169,57.3,26,1
2015,3001,-169,57.3,26,1
2015,3001,-169,57.3,29,1
2015,3001,-169,57.3,72,6
2015,3007,-168.4,57.3,16,1
2015,3007,-168.4,57.3,16,1
2015,3007,-168.4,57.3,47,3
2015,3007,-168.4,57.3,58,3
2015,3014,-167.7,57.3,52,3
2015,3014,-167.7,57.3,55,3
2015,3014,-167.7,57.3,68,4
2015,3014,-167.7,57.3,68,4
2015,3020,-167.1,57.3,24,1
2015,3020,-167.1,57.3,24,1
2015,3020,-167.1,57.3,49,3
2015,3020,-167.1,57.3,60,3
2015,3026,-166.5,57.3,23,1
2015,3026,-166.5,57.3,31,1
2015,3026,-166.5,57.3,32,2
2015,3026,-166.5,57.3,56,3
2015,3032,-165.9,57.3,22,1
2015,3032,-165.9,57.3,53,3
2015,3032,-165.9,57.3,57,3
2015,3032,-165.9,57.3,76,4
2015,3038,-165.3,57.3,54,3
2015,3038,-165.3,57.3,54,3
2015,3038,-165.3,57.3,54,3
2015,3038,-165.3,57.3,84,7
2015,3045,-164.6,57.3,49,3
2015,3045,-164.6,57.3,51,3
2015,3045,-164.6,57.3,54,4
2015,3045,-164.6,57.3,67,4
2015,3051,-164,57.3,34,2
2015,3051,-164,57.3,47,3
2015,3051,-164,57.3,48,3
2015,3051,-164,57.3,61,4
2015,3057,-163.4,57.3,27,1
2015,3057,-163.4,57.3,42,3
2015,3057,-163.4,57.3,46,3
2015,3057,-163.4,57.3,54,3
2015,3063,-162.8,57.3,17,1
2015,3063,-162.8,57.3,27,1
2015,3063,-162.8,57.3,49,3
2015,3063,-162.8,57.3,67,6
2015,3076,-161.5,57.3,20,1
2015,3076,-161.5,57.3,20,1
2015,3076,-161.5,57.3,48,3
2015,3076,-161.5,57.3,54,3
2015,3082,-160.9,57.3,18,1
2015,3082,-160.9,57.3,40,3
2015,3082,-160.9,57.3,46,3
2015,3082,-160.9,57.3,57,3
2015,3088,-160.3,57.3,19,1
2015,3088,-160.3,57.3,25,1
2015,3088,-160.3,57.3,44,3
2015,3088,-160.3,57.3,45,3
2015,3094,-159.7,57.3,14,1
2015,3094,-159.7,57.3,19,1
2015,3094,-159.7,57.3,23,1
2015,3094,-159.7,57.3,26,1
2015,3100,-159.1,57.3,25,1
2015,3100,-159.1,57.3,35,3
2015,3100,-159.1,57.3,46,3
2015,3100,-159.1,57.3,47,3
2015,3107,-158.4,57.3,19,1
2015,3107,-158.4,57.3,39,3
2015,3107,-158.4,57.3,49,3
2015,3107,-158.4,57.3,63,4
2015,3128,-172.8,57.4,27,1
2015,3128,-172.8,57.4,27,1
2015,3128,-172.8,57.4,30,1
2015,3128,-172.8,57.4,61,3
2015,3147,-170.9,57.4,25,1
2015,3147,-170.9,57.4,28,1
2015,3147,-170.9,57.4,66,3
2015,3147,-170.9,57.4,69,4
2015,3235,-162.1,57.4,43,3
2015,3235,-162.1,57.4,44,3
2015,3235,-162.1,57.4,44,3
2015,3235,-162.1,57.4,49,3
2015,3466,-172.2,57.6,25,1
2015,3466,-172.2,57.6,27,1
2015,3466,-172.2,57.6,28,1
2015,3466,-172.2,57.6,52,3
2015,3573,-161.5,57.6,22,1
2015,3573,-161.5,57.6,23,1
2015,3573,-161.5,57.6,32,1
2015,3573,-161.5,57.6,42,3
2015,3621,-173.4,57.7,21,1
2015,3621,-173.4,57.7,32,1
2015,3621,-173.4,57.7,35,2
2015,3621,-173.4,57.7,56,4
2015,3627,-172.8,57.7,24,1
2015,3627,-172.8,57.7,31,1
2015,3627,-172.8,57.7,70,4
2015,3627,-172.8,57.7,77,5
2015,3640,-171.5,57.7,28,1
2015,3640,-171.5,57.7,47,3
2015,3640,-171.5,57.7,47,3
2015,3640,-171.5,57.7,52,3
2015,3646,-170.9,57.7,40,3
2015,3646,-170.9,57.7,51,3
2015,3646,-170.9,57.7,51,3
2015,3646,-170.9,57.7,52,3
2015,3652,-170.3,57.7,27,1
2015,3652,-170.3,57.7,38,1
2015,3652,-170.3,57.7,38,3
2015,3652,-170.3,57.7,47,3
2015,3658,-169.7,57.7,21,1
2015,3658,-169.7,57.7,23,1
2015,3658,-169.7,57.7,42,3
2015,3658,-169.7,57.7,45,3
2015,3665,-169,57.7,25,1
2015,3665,-169,57.7,30,1
2015,3665,-169,57.7,52,3
2015,3665,-169,57.7,58,3
2015,3671,-168.4,57.7,44,3
2015,3671,-168.4,57.7,47,3
2015,3671,-168.4,57.7,66,6
2015,3671,-168.4,57.7,72,5
2015,3678,-167.7,57.7,23,1
2015,3678,-167.7,57.7,30,1
2015,3678,-167.7,57.7,53,3
2015,3678,-167.7,57.7,62,3
2015,3684,-167.1,57.7,23,1
2015,3684,-167.1,57.7,27,1
2015,3684,-167.1,57.7,43,3
2015,3684,-167.1,57.7,55,3
2015,3690,-166.5,57.7,28,1
2015,3690,-166.5,57.7,28,1
2015,3690,-166.5,57.7,37,2
2015,3690,-166.5,57.7,39,2
2015,3702,-165.3,57.7,22,1
2015,3702,-165.3,57.7,22,1
2015,3702,-165.3,57.7,29,1
2015,3702,-165.3,57.7,56,3
2015,3709,-164.6,57.7,44,2
2015,3709,-164.6,57.7,47,3
